3315,"KONONGWOOTONG","VIC","COLERAINE","Delivery Area                                ","-37.531865","141.681426"
3315,"MELVILLE FOREST","VIC","COLERAINE","Delivery Area                                ","-37.513021","141.826377"
3315,"MUNTHAM","VIC","COLERAINE","Delivery Area                                ","-37.560588","141.575279"
3315,"NAREEN","VIC","COLERAINE","Delivery Area                                ","-37.371173","141.565849"
3315,"PASCHENDALE","VIC","COLERAINE","Delivery Area                                ","-37.659196","141.594212"
3315,"TAHARA BRIDGE","VIC","COLERAINE","Delivery Area                                ","-37.6881","141.648325"
3315,"TARRAYOUKYAN","VIC","COLERAINE","Delivery Area                                ","-37.327118","141.570754"
3315,"TARRENLEA","VIC","COLERAINE","Delivery Area                                ","-37.676203","141.741339"
3315,"WOOTONG VALE","VIC","COLERAINE","Delivery Area                                ","-37.531576","141.715919"
3317,"HARROW","VIC","HARROW","Delivery Area                                ","-37.119835","141.600473"
3318,"CHARAM","VIC","EDENHOPE LPO","Delivery Area                                ","-36.986424","141.510896"
3318,"CONNEWIRRICOO","VIC","COLERAINE","Delivery Area                                ","-37.191654","141.45156"
3318,"EDENHOPE","VIC","EDENHOPE LPO","Delivery Area                                ","-37.036143","141.296235"
3318,"KADNOOK","VIC","EDENHOPE LPO","Delivery Area                                ","-37.14572","141.385313"
3318,"LANGKOOP","VIC","EDENHOPE LPO","Delivery Area                                ","-37.091858","141.062048"
3318,"PATYAH","VIC","EDENHOPE LPO","Delivery Area                                ","-36.896736","141.249539"
3318,"ULLSWATER","VIC","EDENHOPE LPO","Delivery Area                                ","-36.928902","141.395927"
3319,"APSLEY","VIC","APSLEY","Delivery Area                                ","-36.967557","141.080748"
3319,"BENAYEO","VIC","APSLEY","Delivery Area                                ","-36.843195","141.045845"
3319,"BRINGALBERT","VIC","APSLEY","Delivery Area                                ","-36.843902","141.155059"
3321,"HESSE","VIC","INVERLEIGH","Delivery Area                                ","-38.111995","143.855664"
3321,"INVERLEIGH","VIC","INVERLEIGH","Delivery Area                                ","-38.100967","144.058343"
3321,"WINGEEL","VIC","INVERLEIGH","Delivery Area                                ","-38.06397","143.857655"
3322,"CRESSY","VIC","CRESSY CPA","Delivery Area                                ","-38.028752","143.643643"
3323,"BERRYBANK","VIC","GEELONG MC OPERATIONS","Delivery Area                                ","-37.991587","143.486027"
3323,"DUVERNEY","VIC","GEELONG MC OPERATIONS","Delivery Area                                ","-38.014259","143.570355"
3323,"FOXHOW","VIC","GEELONG MC OPERATIONS","Delivery Area                                ","-38.048885","143.461877"
3324,"LISMORE","VIC","LISMORE","Delivery Area                                ","-37.953552","143.34368"
3324,"MINGAY","VIC","LISMORE","Delivery Area                                ","-37.853522","143.320127"
3324,"MOUNT BUTE","VIC","LISMORE","Delivery Area                                ","-37.879341","143.451114"
3325,"DERRINALLUM","VIC","DERRINALLUM","Delivery Area                                ","-37.948485","143.219987"
3325,"LARRALEA","VIC","DERRINALLUM","Delivery Area                                ","-38.021889","143.239049"
3325,"VITE VITE","VIC","DERRINALLUM","Delivery Area                                ","-37.816618","143.157936"
3325,"VITE VITE NORTH","VIC","DERRINALLUM","Delivery Area                                ","-37.792923","143.208666"
3328,"TEESDALE","VIC","TEESDALE","Delivery Area                                ","-38.039758","144.048285"
3329,"BARUNAH PARK","VIC","SHELFORD","Delivery Area                                ","-38.02107","143.856658"
3329,"SHELFORD","VIC","SHELFORD","Delivery Area                                ","-38.013703","143.976087"
3330,"ROKEWOOD","VIC","SHELFORD","Delivery Area                                ","-37.844281","143.677351"
3331,"BANNOCKBURN","VIC","BANNOCKBURN","Delivery Area                                ","-38.046528","144.171067"
3331,"GHERINGHAP","VIC","BANNOCKBURN","Delivery Area                                ","-38.07663","144.233865"
3331,"MAUDE","VIC","BANNOCKBURN","Delivery Area                                ","-37.947695","144.168659"
3331,"RUSSELLS BRIDGE","VIC","BANNOCKBURN","Delivery Area                                ","-38.016611","144.181789"
3331,"SHE OAKS","VIC","BANNOCKBURN","Delivery Area                                ","-37.899687","144.133464"
3331,"STEIGLITZ","VIC","BANNOCKBURN","Delivery Area                                ","-37.905086","144.187068"
3331,"SUTHERLANDS CREEK","VIC","BANNOCKBURN","Delivery Area                                ","-38.003845","144.217941"
3332,"LETHBRIDGE","VIC","GEELONG MC OPERATIONS","Delivery Area                                ","-37.962809","144.139178"
3333,"BAMGANIE","VIC","MEREDITH","Delivery Area                                ","-37.924962","144.025575"
3333,"MEREDITH","VIC","MEREDITH","Delivery Area                                ","-37.845715","144.076801"
3334,"BUNGAL","VIC","ELAINE","Delivery Area                                ","-37.710436","144.094545"
3334,"CARGERIE","VIC","ELAINE","Delivery Area                                ","-37.804935","143.980293"
3334,"ELAINE","VIC","ELAINE","Delivery Area                                ","-37.77736","144.028618"
3334,"MOUNT DORAN","VIC","ELAINE","Delivery Area                                ","-37.72122","144.050734"
3335,"PLUMPTON","VIC","MELTON DELIVERY","Delivery Area                                ","-37.68584","144.685449"
3335,"ROCKBANK","VIC","MELTON DELIVERY","Delivery Area                                ","-37.729119","144.650778"
3337,"KURUNJANG","VIC","MELTON DELIVERY","Delivery Area                                ","-37.675127","144.58855"
3337,"MELTON","VIC","MELTON DELIVERY","Delivery Area                                ","-37.683206","144.58315"
3337,"MELTON WEST","VIC","MELTON DELIVERY","Delivery Area                                ","-37.684849","144.560691"
3337,"TOOLERN VALE","VIC","MELTON DELIVERY","Delivery Area                                ","-37.605843","144.589792"
3338,"BROOKFIELD","VIC","MELTON DELIVERY","Delivery Area                                ","-37.701172","144.540792"
3338,"EXFORD","VIC","MELTON DELIVERY","Delivery Area                                ","-37.729899","144.548212"
3338,"EYNESBURY","VIC","MELTON DELIVERY","Delivery Area                                ","-37.790039","144.56627"
3338,"MELTON SOUTH","VIC","MELTON DELIVERY","Delivery Area                                ","-37.704323","144.574818"
3340,"BACCHUS MARSH","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.675855","144.437663"
3340,"BALLIANG","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.882062","144.378684"
3340,"BALLIANG EAST","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.786546","144.46028"
3340,"COIMADAI","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.586714","144.458987"
3340,"DARLEY","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.660314","144.441634"
3340,"GLENMORE","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.713491","144.321688"
3340,"HOPETOUN PARK","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.696301","144.49671"
3340,"LONG FOREST","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.648056","144.505"
3340,"MADDINGLEY","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.680437","144.421974"
3340,"MERRIMU","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.619416","144.50635"
3340,"PARWAN","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.705964","144.462452"
3340,"ROWSLEY","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.723941","144.375232"
3341,"DALES CREEK","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.519237","144.309955"
3341,"GREENDALE","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.563196","144.305245"
3341,"KOROBEIT","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.576312","144.34186"
3341,"MYRNIONG","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.607752","144.318527"
3341,"PENTLAND HILLS","VIC","BACCHUS MARSH DC","Delivery Area                                ","-37.643624","144.365696"
3342,"BALLAN","VIC","BALLAN","Delivery Area                                ","-37.60016","144.225458"
3342,"BEREMBOKE","VIC","BALLAN","Delivery Area                                ","-37.770748","144.217417"
3342,"BLAKEVILLE","VIC","BALLAN","Delivery Area                                ","-37.502683","144.203178"
3342,"BUNDING","VIC","BALLAN","Delivery Area                                ","-37.557953","144.190143"
3342,"COLBROOK","VIC","BALLAN","Delivery Area                                ","-37.53094","144.224945"
3342,"DURDIDWARRAH","VIC","BALLAN","Delivery Area                                ","-37.812989","144.194393"
3342,"FISKVILLE","VIC","BALLAN","Delivery Area                                ","-37.677991","144.227291"
3342,"INGLISTON","VIC","BALLAN","Delivery Area                                ","-37.64379","144.289282"
3342,"MOUNT WALLACE","VIC","BALLAN","Delivery Area                                ","-37.734514","144.217919"
3345,"GORDON","VIC","GORDON","Delivery Area                                ","-37.594546","144.099862"
3350,"ALFREDTON","VIC","WENDOUREE DC","Delivery Area                                ","-37.556958","143.817225"
3350,"BAKERY HILL","VIC","WENDOUREE DC","Delivery Area                                ","-37.568592","143.864099"
3350,"BALLARAT","VIC","WENDOUREE DC","Delivery Area                                ","-37.563318","143.863715"
3350,"BALLARAT CENTRAL","VIC","WENDOUREE DC","Delivery Area                                ","-37.563039","143.855405"
3350,"BALLARAT EAST","VIC","WENDOUREE DC","Delivery Area                                ","-37.565618","143.886657"
3350,"BALLARAT NORTH","VIC","WENDOUREE DC","Delivery Area                                ","-37.536899","143.862448"
3350,"BALLARAT WEST","VIC","WENDOUREE DC","Delivery Area                                ","-37.563608","143.862054"
3350,"BLACK HILL","VIC","WENDOUREE DC","Delivery Area                                ","-37.546532","143.875848"
3350,"BROWN HILL","VIC","WENDOUREE DC","Delivery Area                                ","-37.552458","143.902041"
3350,"CANADIAN","VIC","WENDOUREE DC","Delivery Area                                ","-37.584072","143.883055"
3350,"EUREKA","VIC","WENDOUREE DC","Delivery Area                                ","-37.574981","143.868893"
3350,"GOLDEN POINT","VIC","WENDOUREE DC","Delivery Area                                ","-37.57075","143.864955"
3350,"INVERMAY PARK","VIC","WENDOUREE DC","Delivery Area                                ","-37.528996","143.862585"
3350,"LAKE WENDOUREE","VIC","WENDOUREE DC","Delivery Area                                ","-37.549965","143.849441"
3350,"MOUNT CLEAR","VIC","WENDOUREE DC","Delivery Area                                ","-37.603114","143.868659"
3350,"MOUNT HELEN","VIC","WENDOUREE DC","Delivery Area                                ","-37.628466","143.880285"
3350,"MOUNT PLEASANT","VIC","WENDOUREE DC","Delivery Area                                ","-37.581598","143.852739"
3350,"NERRINA","VIC","WENDOUREE DC","Delivery Area                                ","-37.53748","143.890253"
3350,"NEWINGTON","VIC","WENDOUREE DC","Delivery Area                                ","-37.567867","143.793037"
3350,"REDAN","VIC","WENDOUREE DC","Delivery Area                                ","-37.572707","143.839859"
3350,"SOLDIERS HILL","VIC","WENDOUREE DC","Delivery Area                                ","-37.551158","143.859744"
3350,"SOVEREIGN HILL","VIC","WENDOUREE DC","Delivery Area                                ","-37.579026","143.864748"
3351,"BERRINGA","VIC","WENDOUREE DC","Delivery Area                                ","-37.770766","143.683679"
3351,"BO PEEP","VIC","WENDOUREE DC","Delivery Area                                ","-37.527396","143.678614"
3351,"CAPE CLEAR","VIC","CAPE CLEAR LPO","Delivery Area                                ","-37.786818","143.612778"
3351,"CARNGHAM","VIC","SNAKE VALLEY LPO","Delivery Area                                ","-37.576056","143.578864"
3351,"CHEPSTOWE","VIC","SNAKE VALLEY LPO","Delivery Area                                ","-37.584632","143.516571"
3351,"HADDON","VIC","WENDOUREE DC","Delivery Area                                ","-37.592314","143.719153"
3351,"HAPPY VALLEY","VIC","WENDOUREE DC","Delivery Area                                ","-37.719294","143.609858"
3351,"HILLCREST","VIC","SNAKE VALLEY LPO","Delivery Area                                ","-37.619088","143.637236"
3351,"ILLABAROOK","VIC","WENDOUREE DC","Delivery Area                                ","-37.826653","143.645921"
3351,"LAKE BOLAC","VIC","LAKE BOLAC LPO","Delivery Area                                ","-37.712432","142.839797"
3351,"MININERA","VIC","MININERA LPO","Delivery Area                                ","-37.604862","142.959773"
3351,"MOUNT EMU","VIC","SNAKE VALLEY LPO","Delivery Area                                ","-37.596868","143.416319"
3351,"NERRIN NERRIN","VIC","WENDOUREE DC","Delivery Area                                ","-37.770863","143.017363"
3351,"NEWTOWN","VIC","WENDOUREE DC","Delivery Area                                ","-37.70637","143.664088"
3351,"NINTINGBOOL","VIC","WENDOUREE DC","Delivery Area                                ","-37.642384","143.709581"
3351,"PIGGOREET","VIC","WENDOUREE DC","Delivery Area                                ","-37.728419","143.644442"
3351,"PITFIELD","VIC","WENDOUREE DC","Delivery Area                                ","-37.811603","143.577695"
3351,"ROKEWOOD JUNCTION","VIC","WENDOUREE DC","Delivery Area                                ","-37.844281","143.677351"
3351,"ROSS CREEK","VIC","WENDOUREE DC","Delivery Area                                ","-37.628507","143.767332"
3351,"SCARSDALE","VIC","SCARSDALE LPO","Delivery Area                                ","-37.668421","143.654685"
3351,"SMYTHES CREEK","VIC","WENDOUREE DC","Delivery Area                                ","-37.596827","143.768269"
3351,"SMYTHESDALE","VIC","SMYTHESDALE LPO","Delivery Area                                ","-37.646169","143.683223"
3351,"SNAKE VALLEY","VIC","SNAKE VALLEY LPO","Delivery Area                                ","-37.612093","143.584543"
3351,"SPRINGDALLAH","VIC","WENDOUREE DC","Delivery Area                                ","-37.746273","143.631404"
3351,"STAFFORDSHIRE REEF","VIC","WENDOUREE DC","Delivery Area                                ","-37.752956","143.700798"
3351,"STREATHAM","VIC","STREATHAM LPO","Delivery Area                                ","-37.679137","143.058258"
3351,"WALLINDUC","VIC","WENDOUREE DC","Delivery Area                                ","-37.879636","143.509572"
3351,"WESTMERE","VIC","WENDOUREE DC","Delivery Area                                ","-37.692668","142.999465"
3352,"ADDINGTON","VIC","WENDOUREE DC","Delivery Area                                ","-37.384464","143.672506"
3352,"BARKSTEAD","VIC","WENDOUREE DC","Delivery Area                                ","-37.462409","144.085601"
3352,"BLOWHARD","VIC","WENDOUREE DC","Delivery Area                                ","-37.429268","143.788393"
3352,"BOLWARRAH","VIC","WENDOUREE DC","Delivery Area                                ","-37.513611","144.095063"
3352,"BREWSTER","VIC","WENDOUREE DC","Delivery Area                                ","-37.48494","143.527883"
3352,"BULLAROOK","VIC","WENDOUREE DC","Delivery Area                                ","-37.50866","144.004654"
3352,"BUNGAREE","VIC","WENDOUREE DC","Delivery Area                                ","-37.558902","143.99726"
3352,"BUNKERS HILL","VIC","WENDOUREE DC","Delivery Area                                ","-37.576871","143.745113"
3352,"BURRUMBEET","VIC","WENDOUREE DC","Delivery Area                                ","-37.473098","143.656645"
3352,"CAMBRIAN HILL","VIC","WENDOUREE DC","Delivery Area                                ","-37.62525","143.832618"
3352,"CARDIGAN","VIC","WENDOUREE DC","Delivery Area                                ","-37.526537","143.747739"
3352,"CARDIGAN VILLAGE","VIC","WENDOUREE DC","Delivery Area                                ","-37.524031","143.741734"
3352,"CHAPEL FLAT","VIC","WENDOUREE DC","Delivery Area                                ","-37.478761","143.897125"
3352,"CLARENDON","VIC","WENDOUREE DC","Delivery Area                                ","-37.690352","143.977725"
3352,"CLARETOWN","VIC","WENDOUREE DC","Delivery Area                                ","-37.515415","144.032034"
3352,"CLARKES HILL","VIC","WENDOUREE DC","Delivery Area                                ","-37.495739","143.973782"
3352,"CORINDHAP","VIC","WENDOUREE DC","Delivery Area                                ","-37.871921","143.749854"
3352,"DEREEL","VIC","WENDOUREE DC","Delivery Area                                ","-37.813488","143.749864"
3352,"DUNNSTOWN","VIC","WENDOUREE DC","Delivery Area                                ","-37.590632","143.977119"
3352,"DURHAM LEAD","VIC","WENDOUREE DC","Delivery Area                                ","-37.697654","143.87785"
3352,"ENFIELD","VIC","WENDOUREE DC","Delivery Area                                ","-37.745523","143.773881"
3352,"ERCILDOUNE","VIC","WENDOUREE DC","Delivery Area                                ","-37.43581","143.61408"
3352,"GARIBALDI","VIC","WENDOUREE DC","Delivery Area                                ","-37.726329","143.871154"
3352,"GLEN PARK","VIC","WENDOUREE DC","Delivery Area                                ","-37.518068","143.908716"
3352,"GLENBRAE","VIC","WAUBRA LPO","Delivery Area                                ","-37.350376","143.568829"
3352,"GONG GONG","VIC","WENDOUREE DC","Delivery Area                                ","-37.550811","143.932208"
3352,"GRENVILLE","VIC","WENDOUREE DC","Delivery Area                                ","-37.743019","143.840855"
3352,"INVERMAY","VIC","WENDOUREE DC","Delivery Area                                ","-37.520241","143.897158"
3352,"LAL LAL","VIC","WENDOUREE DC","Delivery Area                                ","-37.692331","144.040895"
3352,"LAMPLOUGH","VIC","WENDOUREE DC","Delivery Area                                ","-37.136644","143.50799"
3352,"LANGI KAL KAL","VIC","WAUBRA LPO","Delivery Area                                ","-37.400516","143.505961"
3352,"LEARMONTH","VIC","LEARMONTH LPO","Delivery Area                                ","-37.420343","143.713222"
3352,"LEIGH CREEK","VIC","WENDOUREE DC","Delivery Area                                ","-37.559567","143.952925"
3352,"LEXTON","VIC","LEXTON LPO","Delivery Area                                ","-37.275704","143.513453"
3352,"MAGPIE","VIC","WENDOUREE DC","Delivery Area                                ","-37.617962","143.847038"
3352,"MILLBROOK","VIC","WENDOUREE DC","Delivery Area                                ","-37.590237","144.056383"
3352,"MINERS REST","VIC","MINERS REST LPO","Delivery Area                                ","-37.484449","143.802353"
3352,"MITCHELL PARK","VIC","WENDOUREE DC","Delivery Area                                ","-37.509085","143.784073"
3352,"MOLLONGGHIP","VIC","WENDOUREE DC","Delivery Area                                ","-37.47511","144.038392"
3352,"MOUNT BOLTON","VIC","WENDOUREE DC","Delivery Area                                ","-37.358834","143.684003"
3352,"MOUNT EGERTON","VIC","WENDOUREE DC","Delivery Area                                ","-37.630149","144.105564"
3352,"MOUNT MERCER","VIC","WENDOUREE DC","Delivery Area                                ","-37.80564","143.9091"
3352,"MOUNT MITCHELL","VIC","WENDOUREE DC","Delivery Area                                ","-37.297903","143.600948"
3352,"MOUNT ROWAN","VIC","WENDOUREE DC","Delivery Area                                ","-37.505408","143.845131"
3352,"NAPOLEONS","VIC","WENDOUREE DC","Delivery Area                                ","-37.67641","143.829065"
3352,"NAVIGATORS","VIC","WENDOUREE DC","Delivery Area                                ","-37.624897","143.950671"
3352,"POOTILLA","VIC","WENDOUREE DC","Delivery Area                                ","-37.523658","143.966627"
3352,"SCOTSBURN","VIC","WENDOUREE DC","Delivery Area                                ","-37.670099","143.93046"
3352,"SPRINGBANK","VIC","WENDOUREE DC","Delivery Area                                ","-37.534236","144.073588"
3352,"SULKY","VIC","WENDOUREE DC","Delivery Area                                ","-37.464987","143.836332"
3352,"WALLACE","VIC","WENDOUREE DC","Delivery Area                                ","-37.555477","144.047668"
3352,"WARRENHEIP","VIC","WENDOUREE DC","Delivery Area                                ","-37.574854","143.92573"
3352,"WATTLE FLAT","VIC","WENDOUREE DC","Delivery Area                                ","-37.457993","143.942747"
3352,"WAUBRA","VIC","WAUBRA LPO","Delivery Area                                ","-37.360061","143.640151"
3352,"WEATHERBOARD","VIC","WENDOUREE DC","Delivery Area                                ","-37.445888","143.680675"
3352,"WERNETH","VIC","WENDOUREE DC","Delivery Area                                ","-37.933474","143.616585"
3352,"YENDON","VIC","WENDOUREE DC","Delivery Area                                ","-37.633954","143.969478"
3353,"BALLARAT","VIC","WENDOUREE DC","Post Office Boxes                            ","-37.7778","144.835743"
3354,"BAKERY HILL","VIC","BALLARAT MC OPERATION","Post Office Boxes                            ","-37.560917","143.867158"
3355,"LAKE GARDENS","VIC","WENDOUREE DC","Delivery Area                                ","-37.545723","143.820973"
3355,"MITCHELL PARK","VIC","WENDOUREE","Delivery Area                                ","-37.509085","143.784073"
3355,"WENDOUREE","VIC","WENDOUREE DC","Delivery Area                                ","-37.54022","143.831297"
3355,"WENDOUREE VILLAGE","VIC","WENDOUREE DC","Delivery Area                                ","-37.532908","143.824328"
3356,"BONSHAW","VIC","WENDOUREE DC","Delivery Area                                ","-37.591298","143.828273"
3356,"DELACOMBE","VIC","WENDOUREE DC","Delivery Area                                ","-37.58453","143.807662"
3356,"SEBASTOPOL","VIC","WENDOUREE DC","Delivery Area                                ","-37.597592","143.841026"
3357,"BUNINYONG","VIC","WENDOUREE DC","Delivery Area                                ","-37.648547","143.918563"
3360,"LINTON","VIC","LINTON","Delivery Area                                ","-37.686374","143.562977"
3360,"MANNIBADAR","VIC","LINTON","Delivery Area                                ","-37.752233","143.467636"
3360,"PITTONG","VIC","LINTON","Delivery Area                                ","-37.668732","143.475816"
3360,"WILLOWVALE","VIC","LINTON","Delivery Area                                ","-37.805729","143.45921"
3361,"BRADVALE","VIC","SKIPTON LPO","Delivery Area                                ","-37.779772","143.407202"
3361,"CARRANBALLAC","VIC","SKIPTON LPO","Delivery Area                                ","-37.701093","143.218205"
3361,"SKIPTON","VIC","SKIPTON LPO","Delivery Area                                ","-37.685939","143.365063"
3363,"CRESWICK","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.424838","143.894483"
3363,"CRESWICK NORTH","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.36548","143.877677"
3363,"DEAN","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.4645","143.991203"
3363,"GLENDARUEL","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.347345","143.722525"
3363,"LANGDONS HILL","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.413218","144.068068"
3363,"MOUNT BECKWORTH","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.311869","143.688092"
3363,"TOURELLO","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.356793","143.808277"
3364,"ALLENDALE","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.368711","143.938548"
3364,"ASCOT","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.40088","143.802511"
3364,"BALD HILLS","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.450713","143.839388"
3364,"BLAMPIED","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.360361","144.056095"
3364,"BROOMFIELD","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.387436","143.903734"
3364,"CABBAGE TREE","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.278159","143.890311"
3364,"CAMPBELLTOWN","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.203474","143.946436"
3364,"COGHILLS CREEK","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.383521","143.757838"
3364,"GLENDONNELL","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.360699","143.844507"
3364,"KINGSTON","VIC","KINGSTON","Delivery Area                                ","-37.372652","143.954309"
3364,"KOOROOCHEANG","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.285444","144.034028"
3364,"LAWRENCE","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.313624","143.908197"
3364,"MOUNT PROSPECT","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.40751","144.032913"
3364,"NEWLYN","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.417055","143.981438"
3364,"NEWLYN NORTH","VIC","NEWLYN NORTH","Delivery Area                                ","-37.399016","143.995952"
3364,"ROCKLYN","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.430329","144.052859"
3364,"SMEATON","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.312403","143.94954"
3364,"SMOKEYTOWN","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.404302","143.925516"
3364,"SPRINGMOUNT","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.414701","143.935411"
3364,"STRATHLEA","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.139606","143.963403"
3364,"WERONA","VIC","CRESWICK DELIVERY ANNEXE*P/C*","Delivery Area                                ","-37.243658","144.024726"
3370,"CLUNES","VIC","CLUNES","Delivery Area                                ","-37.293942","143.787341"
3370,"GLENGOWER","VIC","CLUNES","Delivery Area                                ","-37.226997","143.884943"
3370,"MOUNT CAMERON","VIC","CLUNES","Delivery Area                                ","-37.209586","143.825148"
3370,"ULLINA","VIC","CLUNES","Delivery Area                                ","-37.284441","143.890428"
3371,"AMHERST","VIC","TALBOT","Delivery Area                                ","-37.146466","143.670166"
3371,"BURNBANK","VIC","TALBOT","Delivery Area                                ","-37.227531","143.577744"
3371,"CARALULUP","VIC","TALBOT","Delivery Area                                ","-37.205024","143.637709"
3371,"DUNACH","VIC","TALBOT","Delivery Area                                ","-37.219423","143.729832"
3371,"EVANSFORD","VIC","TALBOT","Delivery Area                                ","-37.258734","143.625242"
3371,"LILLICUR","VIC","TALBOT","Delivery Area                                ","-37.165285","143.554504"
3371,"MOUNT GLASGOW","VIC","TALBOT","Delivery Area                                ","-37.197694","143.739521"
3371,"STONY CREEK","VIC","TALBOT","Delivery Area                                ","-37.225719","143.683737"
3371,"TALBOT","VIC","TALBOT","Delivery Area                                ","-37.171463","143.698142"
3373,"BEAUFORT","VIC","BEAUFORT LPO","Delivery Area                                ","-37.429812","143.383709"
3373,"CHUTE","VIC","BEAUFORT LPO","Delivery Area                                ","-37.332405","143.387135"
3373,"CROSS ROADS","VIC","BEAUFORT LPO","Delivery Area                                ","-37.546494","143.231404"
3373,"LAKE GOLDSMITH","VIC","BEAUFORT LPO","Delivery Area                                ","-37.554684","143.36684"
3373,"LAKE WONGAN","VIC","BEAUFORT LPO","Delivery Area                                ","-37.594156","143.13746"
3373,"MAIN LEAD","VIC","BEAUFORT LPO","Delivery Area                                ","-37.392977","143.32985"
3373,"MENA PARK","VIC","BEAUFORT LPO","Delivery Area                                ","-37.521118","143.463104"
3373,"NERRING","VIC","BEAUFORT LPO","Delivery Area                                ","-37.497474","143.446479"
3373,"RAGLAN","VIC","BEAUFORT LPO","Delivery Area                                ","-37.351713","143.330232"
3373,"SHIRLEY","VIC","BEAUFORT LPO","Delivery Area                                ","-37.442898","143.213328"
3373,"STOCKYARD HILL","VIC","BEAUFORT LPO","Delivery Area                                ","-37.53596","143.251325"
3373,"STONELEIGH","VIC","BEAUFORT LPO","Delivery Area                                ","-37.585741","143.25939"
3373,"TRAWALLA","VIC","BEAUFORT LPO","Delivery Area                                ","-37.436827","143.469053"
3373,"WATERLOO","VIC","BEAUFORT LPO","Delivery Area                                ","-37.372434","143.414495"
3375,"BALLYROGAN","VIC","ARARAT","Delivery Area                                ","-37.427465","143.132372"
3375,"BAYINDEEN","VIC","ARARAT","Delivery Area                                ","-37.305549","143.163733"
3375,"BUANGOR","VIC","ARARAT","Delivery Area                                ","-37.366754","143.174831"
3375,"MIDDLE CREEK","VIC","ARARAT","Delivery Area                                ","-37.398313","143.23096"
3377,"ARARAT","VIC","ARARAT","Delivery Area                                ","-37.284301","142.928227"
3377,"ARMSTRONG","VIC","ARARAT","Delivery Area                                ","-37.210025","142.884986"
3377,"CATHCART","VIC","ARARAT","Delivery Area                                ","-37.304935","142.879648"
3377,"CROWLANDS","VIC","ARARAT","Delivery Area                                ","-37.149857","143.109353"
3377,"DENICULL CREEK","VIC","ARARAT","Delivery Area                                ","-37.349467","142.89664"
3377,"DOBIE","VIC","ARARAT","Delivery Area                                ","-37.311758","143.021199"
3377,"DUNNEWORTHY","VIC","ARARAT","Delivery Area                                ","-37.202282","143.041956"
3377,"EVERSLEY","VIC","ARARAT","Delivery Area                                ","-37.189662","143.178787"
3377,"GREAT WESTERN","VIC","ARARAT","Delivery Area                                ","-37.152658","142.855946"
3377,"LANGI LOGAN","VIC","ARARAT","Delivery Area                                ","-37.393824","142.924496"
3377,"MAROONA","VIC","ARARAT","Delivery Area                                ","-37.440606","142.859279"
